,Open,High,Low,Close,Adj Close,Volume
142,1525.800048828125,1535.949951171875,1507.050048828125,1513.550048828125,1513.550048828125,4062347
143,1513.0,1518.800048828125,1497.3499755859375,1503.800048828125,1503.800048828125,3514766
144,1513.949951171875,1532.0,1509.9000244140625,1525.699951171875,1525.699951171875,6213767
145,1536.0,1555.050048828125,1534.0,1553.800048828125,1553.800048828125,7647767
146,1545.199951171875,1554.699951171875,1522.0,1526.8499755859375,1526.8499755859375,5873872
147,1524.9000244140625,1528.0,1508.449951171875,1522.550048828125,1522.550048828125,3889692
148,1526.0,1537.6500244140625,1507.199951171875,1511.1500244140625,1511.1500244140625,5161071
149,1502.5,1516.0,1497.050048828125,1502.449951171875,1502.449951171875,4595550
150,1503.0,1523.3499755859375,1495.6500244140625,1500.0,1500.0,5057574
151,1512.800048828125,1517.0,1494.0,1500.0999755859375,1500.0999755859375,6605216
152,1497.0,1506.0,1467.699951171875,1473.050048828125,1473.050048828125,7497384
153,1452.0,1458.0,1414.0999755859375,1425.6500244140625,1425.6500244140625,10578334
154,1439.5,1450.75,1430.0,1441.800048828125,1441.800048828125,4559375
155,1452.300048828125,1456.0,1435.699951171875,1445.199951171875,1445.199951171875,4288742
156,1453.25,1457.800048828125,1436.8499755859375,1444.0999755859375,1444.0999755859375,4889583
157,1445.5,1452.0,1428.0,1438.9000244140625,1438.9000244140625,2780512
158,1428.9000244140625,1454.0,1422.1500244140625,1450.800048828125,1450.800048828125,2352549
159,1460.699951171875,1466.9000244140625,1453.4000244140625,1460.800048828125,1460.800048828125,2725339
160,1456.050048828125,1461.0,1447.4000244140625,1453.8499755859375,1453.8499755859375,3834351
161,1458.5,1466.8499755859375,1445.0,1461.5,1461.5,3607959
162,1461.5,1484.800048828125,1461.5,1479.4000244140625,1479.4000244140625,3162868
163,1485.0,1523.0,1480.5,1519.6500244140625,1519.6500244140625,4534592
164,1520.0,1532.9000244140625,1507.800048828125,1528.550048828125,1528.550048828125,4428676
165,1536.800048828125,1572.0,1528.0999755859375,1564.8499755859375,1564.8499755859375,7166319
166,1543.0,1554.75,1530.050048828125,1539.75,1539.75,4814465
167,1544.0,1566.75,1535.9000244140625,1550.550048828125,1550.550048828125,5589692
168,1558.0,1572.0,1545.5,1559.1500244140625,1559.1500244140625,4428248
169,1561.550048828125,1568.699951171875,1547.800048828125,1565.9000244140625,1565.9000244140625,4194599
170,1568.0,1576.6500244140625,1552.0,1556.6500244140625,1556.6500244140625,10542765
171,1555.0,1555.0,1520.4000244140625,1528.0,1528.0,20981948
172,1530.0,1548.699951171875,1519.0,1545.1500244140625,1545.1500244140625,5604484
173,1530.0,1556.0,1519.1500244140625,1521.5,1521.5,11494686
174,1533.0,1550.9000244140625,1523.0,1529.25,1529.25,6170576
175,1534.0,1539.75,1513.3499755859375,1518.449951171875,1518.449951171875,7158813
176,1528.449951171875,1528.5,1500.0999755859375,1509.0,1509.0,7598923
177,1500.0,1529.800048828125,1485.5999755859375,1521.5999755859375,1521.5999755859375,5768847
178,1509.949951171875,1521.25,1467.550048828125,1486.6500244140625,1486.6500244140625,5934254
179,1458.6500244140625,1495.0,1444.0,1488.050048828125,1488.050048828125,6797124
180,1450.0,1485.0,1435.0,1474.949951171875,1474.949951171875,14308919
181,1477.5,1486.699951171875,1460.0,1463.25,1463.25,12462604
182,1472.75,1491.550048828125,1466.800048828125,1485.699951171875,1485.699951171875,6421273
183,1508.5,1517.0,1473.449951171875,1497.0,1497.0,7369742
184,1511.949951171875,1535.0,1505.5999755859375,1531.199951171875,1531.199951171875,6984645
185,1528.75,1539.949951171875,1509.0,1515.3499755859375,1515.3499755859375,5282381
186,1528.4000244140625,1532.8499755859375,1514.0999755859375,1524.0,1524.0,5789979
187,1512.0999755859375,1519.0,1460.0,1468.1500244140625,1468.1500244140625,6134021
